URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://tecnomod-um.org/ValueSet/screening-performer-vs,1.0.0,active,,ScreeningPerformerVS,ScreeningPerformer ValueSet,"Allowed coded values for ScreeningPerformer","StructureDefinition/resq-practitioner-role-profile","SCT"
http://tecnomod-um.org/ValueSet/sex-vs,1.0.0,active,,SexVS,Sex ValueSet,"Allowed coded values for Sex","StructureDefinition/gender-snomed-ext","SCT"
http://tecnomod-um.org/ValueSet/specific-finding-vs,1.0.0,active,,SpecificFindingVS,SpecificFinding ValueSet,"Allowed coded values for SpecificFinding","StructureDefinition/stroke-imaging-diagnostic-report-profile,StructureDefinition/specific-finding-observation-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/stroke-circumstance-vs,1.0.0,active,,StrokeCircumstanceVS,StrokeCircumstance ValueSet,"Allowed coded values for StrokeCircumstance",,"Internal"
http://tecnomod-um.org/ValueSet/stroke-etiology-other-vs,1.0.0,active,,StrokeEtiologyOtherVS,StrokeEtiologyOther ValueSet,"Allowed coded values for StrokeEtiologyOther",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/stroke-etiology-vs,1.0.0,active,,StrokeEtiologyVS,StrokeEtiology ValueSet,"Allowed coded values for StrokeEtiology","StructureDefinition/ischemic-stroke-etiology-known-ext,StructureDefinition/ischemic-stroke-etiology-ext","SCT,Internal"
http://tecnomod-um.org/ValueSet/stroke-type-vs,1.0.0,active,,StrokeTypeVS,StrokeType ValueSet,"Allowed coded values for StrokeType","StructureDefinition/stroke-diagnosis-condition-profile","SCT"
http://tecnomod-um.org/ValueSet/swallowing-screening-done-vs,1.0.0,active,,SwallowingScreeningDoneVS,SwallowingScreeningDone ValueSet,"Allowed coded values for SwallowingScreeningDone",,"SCT"
http://tecnomod-um.org/ValueSet/swallowing-screening-timing-vs,1.0.0,active,,SwallowingScreeningTimingVS,SwallowingScreeningTiming ValueSet,"Allowed coded values for SwallowingScreeningTiming",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/swallowing-screening-type-vs,1.0.0,active,,SwallowingScreeningTypeVS,SwallowingScreeningType ValueSet,"Allowed coded values for SwallowingScreeningType","StructureDefinition/stroke-swallow-procedure-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/tecnetplase-brand-vs,1.0.0,active,,TecnetplaseBrandVS,TecnetplaseBrand ValueSet,"Allowed coded values for TecnetplaseBrand",,"Internal"
http://tecnomod-um.org/ValueSet/three-month-contact-mode-vs,1.0.0,active,,ThreeMonthContactModeVS,ThreeMonthContactMode ValueSet,"Allowed coded values for ThreeMonthContactMode","StructureDefinition/three-month-contact-mode-observation-profile,StructureDefinition/three-month-communication-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/thrombectomy-complications-vs,1.0.0,active,,ThrombectomyComplicationsVS,ThrombectomyComplications ValueSet,"Allowed coded values for ThrombectomyComplications","StructureDefinition/stroke-mechanical-procedure-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/tia-clinical-symptoms-vs,1.0.0,active,,TiaClinicalSymptomsVS,TiaClinicalSymptoms ValueSet,"Allowed coded values for TiaClinicalSymptoms","StructureDefinition/tia-clinical-symptoms-observation-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/tia-symptom-duration-vs,1.0.0,active,,TiaSymptomDurationVS,TiaSymptomDuration ValueSet,"Allowed coded values for TiaSymptomDuration",,"Internal"
http://tecnomod-um.org/ValueSet/timing-metric-codes-vs,1.0.0,active,,TimingMetricCodesVS,TimingMetricCodes ValueSet,"Allowed coded values for TimingMetricCodes","StructureDefinition/timing-metric-observation-profile","Internal"
http://tecnomod-um.org/ValueSet/unitof-measurement-vs,1.0.0,active,,UnitofMeasurementVS,UnitofMeasurement ValueSet,"Allowed coded values for UnitofMeasurement",,"Other"
http://tecnomod-um.org/ValueSet/vital-signs-vs,1.0.0,active,,VitalSignsVS,VitalSigns ValueSet,"Allowed coded values for VitalSigns","StructureDefinition/vital-sign-observation-profile","SCT"
http://tecnomod-um.org/ValueSet/vte-procedures-vs,1.0.0,active,,VteProceduresVS,VteProcedures ValueSet,"Allowed coded values for VteProcedures","StructureDefinition/stroke-vte-procedure-profile","SCT,Internal"
http://terminology.hl7.org/ValueSet/encounter-class,2.0.1,active,,EncounterClass,Encounter class,"This value set defines a set of codes that can be used to indicate the class of encounter: a specific code indicating class of service provided.","StructureDefinition/stroke-encounter-profile","THO (V3)"
http://terminology.hl7.org/ValueSet/v2-0092,3.0.0,active,"2.16.840.1.113883.21.40",Hl7VSReAdmissionIndicator,hl7VS-re-admissionIndicator,"Value Set of codes which are used to specify that a patient is being re-admitted to a healthcare facility from which they were discharged, and indicates the circumstances around such re-admission.","StructureDefinition/stroke-encounter-profile","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0116,3.0.0,active,"2.16.840.1.113883.21.51",Hl7VSBedStatus,hl7VS-bedStatus,"Value Set of codes that specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.","StructureDefinition/hospitalized-location-profile,StructureDefinition/resq-location-profile","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0936,3.0.0,active,"2.16.840.1.113883.21.460",Hl7VSVSObservationType,hl7VS-VS-observationType,"Value Set of codes that specify types of observations to enable systems to distinguish between observations sent along with an order, versus observations sent as the result to an order.","StructureDefinition/mechanical-thrombectomy-diagnostic-report-profile,StructureDefinition/stroke-imaging-diagnostic-report-profile","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ActPriority,3.0.0,active,"2.16.840.1.113883.1.11.16866",ActPriority,ActPriority,"A code or set of codes (e.g., for routine, emergency,) specifying the urgency under which the Act happened, can happen, is happening, is intended to happen, or is requested/demanded to happen.    *Discussion:* This attribute is used in orders to indicate the ordered priority, and in event documentation it indicates the actual priority used to perform the act. In definition mood it indicates the available priorities.","StructureDefinition/stroke-encounter-profile","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActSubstanceAdminSubstitutionCode,3.0.0,active,"2.16.840.1.113883.1.11.16621",ActSubstanceAdminSubstitutionCode,ActSubstanceAdminSubstitutionCode,"***No description***","StructureDefinition/discharge-medication-request-profile","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/resq-location-profile","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,1.0.0,active,,LocationsVS,Locations ValueSet,"Allowed coded values for Locations",,"THO (V3),Internal"
http://terminology.hl7.org/ValueSet/v3-SubstanceAdminSubstitutionReason,3.0.0,active,"2.16.840.1.113883.1.11.19377",SubstanceAdminSubstitutionReason,SubstanceAdminSubstitutionReason,"***No description***","StructureDefinition/discharge-medication-request-profile","THO (V3)"
